departamento,provincia,distrito,dist_code,dept_code,prov_code,pct_actas,actas_contabilizadas,total_actas,votos_Fujimori,pct_Fujimori,votos_Lopez_Aliaga,pct_Lopez_Aliaga,votos_Nieto,pct_Nieto,votos_Belmont,pct_Belmont,votos_Sanchez,pct_Sanchez,type
Ancash,Santa,Coishco,021308,020000,021300,93.617,44,47,1647,21.126,470,6.029,527,6.76,655,8.402,531,6.811,domestic
Ancash,Santa,Nuevo Chimbote,021309,020000,021300,89.524,376,420,11349,15.715,6582,9.114,8623,11.94,6081,8.42,3976,5.506,domestic
Ancash,Sihuas,Sihuas,021401,020000,021400,100,12,12,251,15.212,95,5.758,80,4.848,152,9.212,339,20.545,domestic
Ancash,Sihuas,Alfonso Ugarte,021402,020000,021400,100,2,2,10,5.556,1,0.556,11,6.111,11,6.111,80,44.444,domestic
Ancash,Sihuas,Chingalpo,021403,020000,021400,100,4,4,63,18.421,6,1.754,4,1.17,26,7.602,91,26.608,domestic
Ancash,Sihuas,Huayllabamba,021404,020000,021400,81.818,9,11,65,6.952,23,2.46,13,1.39,62,6.631,308,32.941,domestic
Ancash,Sihuas,Quiches,021405,020000,021400,75,6,8,65,12.264,26,4.906,11,2.075,49,9.245,181,34.151,domestic
Ancash,Sihuas,Sicsibamba,021406,020000,021400,100,5,5,100,18.018,22,3.964,15,2.703,49,8.829,197,35.495,domestic
Ancash,Sihuas,Acobamba,021407,020000,021400,100,6,6,41,7.295,6,1.068,5,0.89,27,4.804,260,46.263,domestic
Ancash,Sihuas,Cashapampa,021408,020000,021400,88.889,8,9,131,15.43,12,1.413,12,1.413,56,6.596,323,38.045,domestic
Ancash,Sihuas,Ragash,021409,020000,021400,90,9,10,129,12.416,19,1.829,8,0.77,74,7.122,372,35.804,domestic
Ancash,Sihuas,San Juan,021410,020000,021400,90.909,20,22,319,14.969,24,1.126,21,0.985,134,6.288,834,39.137,domestic
Ancash,Yungay,Yungay,021501,020000,021500,96.667,58,60,1760,19.011,258,2.787,505,5.455,1208,13.048,1918,20.717,domestic
Ancash,Yungay,Cascapara,021502,020000,021500,83.333,5,6,194,29.483,16,2.432,8,1.216,66,10.03,179,27.204,domestic
Ancash,Yungay,Mancos,021503,020000,021500,95.455,21,22,565,17.64,138,4.308,128,3.996,337,10.521,866,27.037,domestic
Ancash,Yungay,Matacoto,021504,020000,021500,100,6,6,234,25.107,26,2.79,40,4.292,113,12.124,209,22.425,domestic
Ancash,Yungay,Quillo,021505,020000,021500,94.872,37,39,701,16.584,32,0.757,34,0.804,355,8.398,2435,57.606,domestic
Ancash,Yungay,Ranrahirca,021506,020000,021500,100,10,10,288,17.092,70,4.154,66,3.917,187,11.098,463,27.478,domestic
Ancash,Yungay,Shupluy,021507,020000,021500,100,8,8,204,20.945,17,1.745,42,4.312,116,11.91,266,27.31,domestic
Ancash,Yungay,Yanama,021508,020000,021500,100,18,18,246,12.306,42,2.101,94,4.702,173,8.654,669,33.467,domestic
Ancash,Antonio Raymondi,Llamellin,021601,020000,021600,100,8,8,59,7.393,28,3.509,23,2.882,134,16.792,275,34.461,domestic
Ancash,Antonio Raymondi,Aczo,021602,020000,021600,83.333,5,6,45,8.523,9,1.705,4,0.758,51,9.659,259,49.053,domestic
Ancash,Antonio Raymondi,Chaccho,021603,020000,021600,60,3,5,11,4.297,2,0.781,8,3.125,31,12.109,79,30.859,domestic
Ancash,Antonio Raymondi,Chingas,021604,020000,021600,83.333,5,6,54,8.682,17,2.733,33,5.305,110,17.685,216,34.727,domestic
Ancash,Antonio Raymondi,Mirgas,021605,020000,021600,81.25,13,16,43,4.232,14,1.378,13,1.28,105,10.335,559,55.02,domestic
Ancash,Antonio Raymondi,San Juan de Rontoy,021606,020000,021600,100,5,5,48,12.598,3,0.787,7,1.837,22,5.774,195,51.181,domestic
Ancash,Carlos Fermin Fitzca,San Luis,021701,020000,021700,93.75,30,32,308,9.175,126,3.753,95,2.83,533,15.877,1119,33.333,domestic
Ancash,Carlos Fermin Fitzca,Yauya,021702,020000,021700,78.571,11,14,75,6.69,41,3.657,37,3.301,135,12.043,490,43.711,domestic
Ancash,Carlos Fermin Fitzca,San Nicolas,021703,020000,021700,81.818,9,11,38,4.398,18,2.083,7,0.81,40,4.63,575,66.551,domestic
Ancash,Asuncion,Chacas,021801,020000,021800,84.615,11,13,187,12.627,70,4.727,87,5.874,177,11.951,274,18.501,domestic
Ancash,Asuncion,Acochaca,021802,020000,021800,70,7,10,78,10.25,24,3.154,21,2.76,88,11.564,246,32.326,domestic
Ancash,Huarmey,Huarmey,021901,020000,021900,89.041,65,73,3807,32.178,694,5.866,833,7.041,1379,11.656,1057,8.934,domestic
Ancash,Huarmey,Cochapeti,021902,020000,021900,20,1,5,21,26.923,0,0,0,0,5,6.41,31,39.744,domestic
Ancash,Huarmey,Huayan,021903,020000,021900,100,4,4,126,28.966,13,2.989,31,7.126,44,10.115,89,20.46,domestic
Ancash,Huarmey,Malvas,021904,020000,021900,50,2,4,32,13.913,9,3.913,2,0.87,51,22.174,46,20,domestic
Ancash,Huarmey,Culebras,021905,020000,021900,87.5,7,8,454,37.802,28,2.331,55,4.58,108,8.993,120,9.992,domestic
Ancash,Ocros,Acas,022001,020000,022000,33.333,1,3,41,41.414,2,2.02,3,3.03,7,7.071,11,11.111,domestic
Ancash,Ocros,Cajamarquilla,022002,020000,022000,0,0,1,0,0,0,0,0,0,0,0,0,0,domestic
Ancash,Ocros,Carhuapampa,022003,020000,022000,100,2,2,67,29.004,4,1.732,2,0.866,39,16.883,20,8.658,domestic
Ancash,Ocros,Cochas,022004,020000,022000,100,6,6,275,34.375,34,4.25,23,2.875,101,12.625,121,15.125,domestic
Ancash,Ocros,Congas,022005,020000,022000,0,0,4,0,0,0,0,0,0,0,0,0,0,domestic
Ancash,Ocros,Llipa,022006,020000,022000,0,0,1,0,0,0,0,0,0,0,0,0,0,domestic
Ancash,Ocros,Ocros,022007,020000,022000,0,0,4,0,0,0,0,0,0,0,0,0,0,domestic
Ancash,Ocros,San Cristobal de Rajan,022008,020000,022000,0,0,3,0,0,0,0,0,0,0,0,0,0,domestic
Ancash,Ocros,San Pedro,022009,020000,022000,25,1,4,37,35.922,4,3.883,3,2.913,12,11.65,10,9.709,domestic
Ancash,Ocros,Santiago de Chilcas,022010,020000,022000,0,0,2,0,0,0,0,0,0,0,0,0,0,domestic
Apurimac,Abancay,Abancay,030101,030000,030100,98.765,160,162,2698,8.87,2154,7.081,2602,8.554,4583,15.067,6096,20.041,domestic
Apurimac,Abancay,Circa,030102,030000,030100,100,13,13,99,5.641,41,2.336,72,4.103,231,13.162,748,42.621,domestic
Apurimac,Abancay,Curahuasi,030103,030000,030100,95.918,47,49,1318,16.558,201,2.525,217,2.726,1084,13.618,2834,35.603,domestic
Apurimac,Abancay,Chacoche,030104,030000,030100,100,5,5,68,9.055,16,2.13,12,1.598,72,9.587,385,51.265,domestic
Apurimac,Abancay,Huanipaca,030105,030000,030100,100,13,13,200,11.772,40,2.354,27,1.589,256,15.068,673,39.612,domestic
Apurimac,Abancay,Lambrama,030106,030000,030100,100,16,16,132,5.629,38,1.62,66,2.814,348,14.84,1062,45.288,domestic
Apurimac,Abancay,Pichirhua,030107,030000,030100,100,16,16,255,10.87,29,1.236,58,2.472,219,9.335,1091,46.505,domestic
Apurimac,Abancay,San Pedro de Cachora,030108,030000,030100,100,10,10,179,12.887,30,2.16,37,2.664,206,14.831,419,30.166,domestic
Apurimac,Abancay,Tamburco,030109,030000,030100,100,29,29,598,10.442,262,4.575,369,6.443,931,16.256,1272,22.211,domestic
Apurimac,Aymaraes,Chalhuanca,030201,030000,030200,90.909,10,11,118,7.723,75,4.908,84,5.497,212,13.874,438,28.665,domestic
Apurimac,Aymaraes,Capaya,030202,030000,030200,100,3,3,42,11.321,12,3.235,2,0.539,50,13.477,94,25.337,domestic
Apurimac,Aymaraes,Caraybamba,030203,030000,030200,100,4,4,18,2.821,16,2.508,24,3.762,106,16.614,185,28.997,domestic
Apurimac,Aymaraes,Colcabamba,030204,030000,030200,100,3,3,75,17.202,25,5.734,16,3.67,63,14.45,126,28.899,domestic
Apurimac,Aymaraes,Cotaruse,030205,030000,030200,92.308,12,13,92,5.535,23,1.384,61,3.67,360,21.661,527,31.709,domestic
Apurimac,Aymaraes,Chapimarca,030206,030000,030200,100,10,10,60,5.976,17,1.693,16,1.594,142,14.143,454,45.219,domestic
Apurimac,Aymaraes,Huayllo,030207,030000,030200,100,3,3,47,14.157,10,3.012,8,2.41,49,14.759,78,23.494,domestic
Apurimac,Aymaraes,Lucre,030208,030000,030200,100,6,6,62,7.235,16,1.867,15,1.75,110,12.835,424,49.475,domestic
Apurimac,Aymaraes,Pocohuanca,030209,030000,030200,100,5,5,36,5.07,14,1.972,24,3.38,47,6.62,367,51.69,domestic
Apurimac,Aymaraes,Sañayca,030210,030000,030200,100,4,4,60,10.327,12,2.065,13,2.238,76,13.081,228,39.243,domestic
Apurimac,Aymaraes,Soraya,030211,030000,030200,100,3,3,39,11.573,15,4.451,5,1.484,38,11.276,133,39.466,domestic
Apurimac,Aymaraes,Tapairihua,030212,030000,030200,100,9,9,95,7.736,24,1.954,37,3.013,127,10.342,672,54.723,domestic
Apurimac,Aymaraes,Tintay,030213,030000,030200,100,12,12,145,10.262,31,2.194,46,3.255,189,13.376,601,42.534,domestic
Apurimac,Aymaraes,Toraya,030214,030000,030200,100,5,5,77,12.281,25,3.987,15,2.392,89,14.195,235,37.48,domestic
Apurimac,Aymaraes,Yanaca,030215,030000,030200,100,4,4,21,3.992,18,3.422,20,3.802,47,8.935,226,42.966,domestic
Apurimac,Aymaraes,San Juan de Chacña,030216,030000,030200,100,3,3,73,16.667,10,2.283,11,2.511,65,14.84,149,34.018,domestic
Apurimac,Aymaraes,Justo Apu Sahuaraura,030217,030000,030200,100,3,3,34,8.651,7,1.781,9,2.29,37,9.415,203,51.654,domestic
Apurimac,Andahuaylas,Andahuaylas,030301,030000,030300,91.509,97,106,1055,6.064,780,4.483,863,4.96,2974,17.093,5516,31.703,domestic
Apurimac,Andahuaylas,Andarapa,030302,030000,030300,100,23,23,151,4.609,61,1.862,39,1.19,400,12.21,1863,56.868,domestic
Apurimac,Andahuaylas,Chiara,030303,030000,030300,100,5,5,37,5.827,9,1.417,8,1.26,53,8.346,371,58.425,domestic
Apurimac,Andahuaylas,Huancarama,030304,030000,030300,94.444,17,18,124,4.688,42,1.588,48,1.815,302,11.418,955,36.106,domestic
Apurimac,Andahuaylas,Huancaray,030305,030000,030300,100,13,13,100,5.033,31,1.56,18,0.906,271,13.639,1089,54.806,domestic
Apurimac,Andahuaylas,Kishuara,030306,030000,030300,95.652,22,23,87,2.329,44,1.178,38,1.017,364,9.746,1754,46.961,domestic
Apurimac,Andahuaylas,Pacobamba,030307,030000,030300,86.667,13,15,100,4.866,21,1.022,20,0.973,216,10.511,769,37.421,domestic
Apurimac,Andahuaylas,Pampachiri,030308,030000,030300,75,6,8,59,8.953,20,3.035,20,3.035,79,11.988,252,38.24,domestic
Apurimac,Andahuaylas,San Antonio de Cachi,030309,030000,030300,100,10,10,79,6.134,16,1.242,7,0.543,120,9.317,731,56.755,domestic
Apurimac,Andahuaylas,San Jeronimo,030310,030000,030300,98.413,62,63,480,4.314,351,3.155,393,3.532,1875,16.852,4841,43.511,domestic
Apurimac,Andahuaylas,Talavera,030311,030000,030300,96.552,56,58,758,8.025,481,5.092,371,3.928,1307,13.837,3362,35.592,domestic
Apurimac,Andahuaylas,Turpo,030312,030000,030300,100,13,13,100,4.726,18,0.851,29,1.371,264,12.476,1097,51.843,domestic
Apurimac,Andahuaylas,Pacucha,030313,030000,030300,100,29,29,172,3.665,64,1.364,69,1.47,678,14.447,2552,54.379,domestic
Apurimac,Andahuaylas,Pomacocha,030314,030000,030300,100,3,3,38,8.426,4,0.887,6,1.33,52,11.53,219,48.559,domestic
Apurimac,Andahuaylas,Santa Maria de Chicmo,030315,030000,030300,92.857,26,28,296,7.228,70,1.709,36,0.879,467,11.404,2423,59.17,domestic
Apurimac,Andahuaylas,Tumay Huaraca,030316,030000,030300,85.714,6,7,38,6.419,4,0.676,6,1.014,88,14.865,282,47.635,domestic
Apurimac,Andahuaylas,Huayana,030317,030000,030300,100,3,3,19,5.205,4,1.096,6,1.644,61,16.712,164,44.932,domestic
Apurimac,Andahuaylas,San Miguel de Chaccrampa,030318,030000,030300,100,7,7,37,4.672,11,1.389,4,0.505,88,11.111,445,56.187,domestic
Apurimac,Andahuaylas,Kaquiabamba,030319,030000,030300,87.5,7,8,27,2.611,12,1.161,20,1.934,138,13.346,586,56.673,domestic
Apurimac,Andahuaylas,Jose Maria Arguedas,030320,030000,030300,85.714,12,14,48,2.078,12,0.519,18,0.779,288,12.468,1562,67.619,domestic
Apurimac,Antabamba,Antabamba,030401,030000,030400,100,10,10,32,2.778,40,3.472,34,2.951,185,16.059,560,48.611,domestic
Apurimac,Antabamba,El Oro,030402,030000,030400,100,2,2,10,3.049,3,0.915,3,0.915,21,6.402,184,56.098,domestic
Apurimac,Antabamba,Huaquirca,030403,030000,030400,100,6,6,32,4.783,6,0.897,12,1.794,71,10.613,429,64.126,domestic
Apurimac,Antabamba,Juan Espinoza Medrano,030404,030000,030400,100,7,7,70,7.675,23,2.522,22,2.412,126,13.816,300,32.895,domestic
Apurimac,Antabamba,Oropesa,030405,030000,030400,100,7,7,56,5.951,16,1.7,18,1.913,187,19.872,448,47.609,domestic
Apurimac,Antabamba,Pachaconas,030406,030000,030400,80,4,5,23,4.812,11,2.301,9,1.883,75,15.69,239,50,domestic
Apurimac,Antabamba,Sabaino,030407,030000,030400,100,6,6,37,5.827,16,2.52,10,1.575,82,12.913,368,57.953,domestic
Apurimac,Cotabambas,Tambobamba,030501,030000,030500,91.892,34,37,169,4.416,57,1.489,98,2.561,670,17.507,1772,46.303,domestic
Apurimac,Cotabambas,Coyllurqui,030502,030000,030500,96.154,25,26,118,4.286,31,1.126,55,1.998,244,8.863,1633,59.317,domestic
Apurimac,Cotabambas,Cotabambas,030503,030000,030500,100,15,15,124,7.022,39,2.208,67,3.794,264,14.949,702,39.751,domestic
Apurimac,Cotabambas,Haquira,030504,030000,030500,96.774,30,31,74,2.027,31,0.849,91,2.492,550,15.064,1980,54.232,domestic
Apurimac,Cotabambas,Mara,030505,030000,030500,100,19,19,175,7.085,27,1.093,46,1.862,417,16.883,1293,52.348,domestic
Apurimac,Cotabambas,Challhuahuacho,030506,030000,030500,100,40,40,261,4.501,91,1.569,172,2.966,1326,22.866,2617,45.128,domestic
Apurimac,Grau,Chuquibambilla,030601,030000,030600,100,15,15,58,2.778,22,1.054,84,4.023,240,11.494,1099,52.634,domestic
Apurimac,Grau,Curpahuasi,030602,030000,030600,100,9,9,58,5.472,16,1.509,8,0.755,72,6.792,625,58.962,domestic
Apurimac,Grau,Huayllati,030603,030000,030600,80,4,5,14,3.518,0,0,13,3.266,25,6.281,250,62.814,domestic
Apurimac,Grau,Mamara,030604,030000,030600,100,3,3,21,6.752,6,1.929,13,4.18,41,13.183,145,46.624,domestic
Apurimac,Grau,Gamarra,030605,030000,030600,91.667,11,12,63,6.383,16,1.621,15,1.52,85,8.612,503,50.963,domestic
Apurimac,Grau,Micaela Bastidas,030606,030000,030600,100,4,4,9,2.041,6,1.361,13,2.948,42,9.524,292,66.213,domestic
Apurimac,Grau,Progreso,030607,030000,030600,90.909,10,11,60,4.587,6,0.459,35,2.676,100,7.645,891,68.119,domestic
Apurimac,Grau,Pataypampa,030608,030000,030600,75,3,4,3,0.865,4,1.153,3,0.865,48,13.833,212,61.095,domestic
Apurimac,Grau,San Antonio,030609,030000,030600,100,2,2,17,8.995,2,1.058,6,3.175,9,4.762,116,61.376,domestic
Apurimac,Grau,Turpay,030610,030000,030600,100,3,3,10,3.61,1,0.361,10,3.61,24,8.664,177,63.899,domestic
Apurimac,Grau,Vilcabamba,030611,030000,030600,100,4,4,58,9.635,13,2.159,20,3.322,53,8.804,258,42.857,domestic
Apurimac,Grau,Virundo,030612,030000,030600,66.667,2,3,12,4.138,2,0.69,4,1.379,27,9.31,187,64.483,domestic
Apurimac,Grau,Santa Rosa,030613,030000,030600,100,3,3,11,3.56,1,0.324,7,2.265,13,4.207,222,71.845,domestic
Apurimac,Grau,Curasco,030614,030000,030600,100,5,5,17,3.16,5,0.929,2,0.372,42,7.807,334,62.082,domestic
Apurimac,Chincheros,Chincheros,030701,030000,030700,100,18,18,155,5.971,80,3.082,66,2.542,280,10.786,1198,46.148,domestic
Apurimac,Chincheros,Ongoy,030702,030000,030700,100,8,8,112,10.811,39,3.764,13,1.255,127,12.259,416,40.154,domestic
Apurimac,Chincheros,Ocobamba,030703,030000,030700,91.304,21,23,280,10.294,49,1.801,27,0.993,332,12.206,1306,48.015,domestic
Apurimac,Chincheros,Cocharcas,030704,030000,030700,85.714,6,7,85,9.209,18,1.95,5,0.542,106,11.484,463,50.163,domestic
Apurimac,Chincheros,Anco_Huallo,030705,030000,030700,91.429,32,35,271,5.477,106,2.142,110,2.223,669,13.521,2638,53.314,domestic
Apurimac,Chincheros,Huaccana,030706,030000,030700,100,18,18,116,4.702,42,1.702,45,1.824,298,12.079,1311,53.141,domestic
Apurimac,Chincheros,Uranmarca,030707,030000,030700,100,10,10,102,7.751,26,1.976,9,0.684,170,12.918,690,52.432,domestic
Apurimac,Chincheros,Ranracancha,030708,030000,030700,100,12,12,50,2.846,12,0.683,15,0.854,167,9.505,1133,64.485,domestic
Apurimac,Chincheros,Rocchacc,030709,030000,030700,100,9,9,51,3.38,16,1.06,18,1.193,274,18.158,723,47.913,domestic
Apurimac,Chincheros,El Porvenir,030710,030000,030700,100,6,6,37,4.993,2,0.27,6,0.81,77,10.391,434,58.57,domestic
Apurimac,Chincheros,Los Chankas,030711,030000,030700,100,5,5,26,3.875,4,0.596,9,1.341,74,11.028,405,60.358,domestic
Apurimac,Chincheros,Ahuayro,030712,030000,030700,75,3,4,48,9.756,19,3.862,20,4.065,61,12.398,170,34.553,domestic
Arequipa,Arequipa,Arequipa,040101,040000,040100,98.361,240,244,3838,7.469,13423,26.12,11637,22.645,2608,5.075,1159,2.255,domestic
Arequipa,Arequipa,Cayma,040102,040000,040100,98.545,271,275,3891,6.436,8185,13.538,12684,20.98,6040,9.99,3606,5.964,domestic
Arequipa,Arequipa,Cerro Colorado,040103,040000,040100,98.024,496,506,6527,5.971,9430,8.627,21818,19.961,13012,11.904,11069,10.127,domestic
Arequipa,Arequipa,Characato,040104,040000,040100,97.143,34,35,631,8.499,581,7.826,1368,18.427,748,10.075,751,10.116,domestic
Arequipa,Arequipa,Chiguata,040105,040000,040100,100,14,14,200,6.678,102,3.406,340,11.352,474,15.826,552,18.431,domestic
Arequipa,Arequipa,La Joya,040106,040000,040100,98.98,97,98,929,4.645,669,3.345,1892,9.459,4137,20.683,4854,24.268,domestic
Arequipa,Arequipa,Miraflores,040107,040000,040100,100,176,176,3195,8.157,4297,10.971,8512,21.732,3403,8.688,1875,4.787,domestic
Arequipa,Arequipa,Mollebaya,040108,040000,040100,100,13,13,200,7.062,118,4.167,326,11.511,379,13.383,549,19.386,domestic
Arequipa,Arequipa,Paucarpata,040109,040000,040100,96.658,376,389,6176,7.376,6556,7.83,17574,20.988,8137,9.718,5617,6.708,domestic
Arequipa,Arequipa,Pocsi,040110,040000,040100,100,4,4,58,8.992,44,6.822,69,10.698,62,9.612,110,17.054,domestic
Arequipa,Arequipa,Polobaya,040111,040000,040100,100,5,5,68,7.143,29,3.046,109,11.45,108,11.345,210,22.059,domestic
Arequipa,Arequipa,Quequeña,040112,040000,040100,100,10,10,143,6.413,101,4.529,227,10.179,281,12.601,397,17.803,domestic
Arequipa,Arequipa,Sabandia,040113,040000,040100,81.25,13,16,240,8.389,244,8.528,601,21.007,291,10.171,193,6.746,domestic
Arequipa,Arequipa,Sachaca,040114,040000,040100,98.901,90,91,1184,5.886,4037,20.071,4649,23.113,1519,7.552,1353,6.727,domestic
Arequipa,Arequipa,San Juan de Siguas,040115,040000,040100,100,4,4,46,6.805,32,4.734,59,8.728,113,16.716,157,23.225,domestic
Arequipa,Arequipa,San Juan de Tarucani,040116,040000,040100,100,7,7,28,2.375,22,1.866,115,9.754,239,20.271,441,37.405,domestic
Arequipa,Arequipa,Santa Isabel de Siguas,040117,040000,040100,100,4,4,38,6.909,26,4.727,76,13.818,101,18.364,104,18.909,domestic
Arequipa,Arequipa,Santa Rita de Siguas,040118,040000,040100,95.455,21,22,132,2.96,102,2.288,441,9.89,967,21.686,1172,26.284,domestic
Arequipa,Arequipa,Socabaya,040119,040000,040100,97.354,184,189,2851,6.956,3547,8.654,9042,22.062,3914,9.55,2655,6.478,domestic
Arequipa,Arequipa,Tiabaya,040120,040000,040100,100,57,57,805,6.491,1104,8.902,2331,18.795,1568,12.643,1325,10.684,domestic
Arequipa,Arequipa,Uchumayo,040121,040000,040100,100,58,58,900,7.072,951,7.473,2578,20.258,1399,10.993,1122,8.817,domestic
Arequipa,Arequipa,Vitor,040122,040000,040100,100,11,11,142,7.044,82,4.067,260,12.897,345,17.113,393,19.494,domestic
Arequipa,Arequipa,Yanahuara,040123,040000,040100,100,103,103,1496,6.616,7954,35.174,5315,23.504,725,3.206,343,1.517,domestic
Arequipa,Arequipa,Yarabamba,040124,040000,040100,100,18,18,252,6.417,262,6.672,668,17.01,392,9.982,393,10.008,domestic
Arequipa,Arequipa,Yura,040125,040000,040100,97.917,94,96,987,4.827,562,2.748,2627,12.847,3542,17.321,3823,18.695,domestic
Arequipa,Arequipa,Mariano Melgar,040126,040000,040100,97.222,175,180,2982,7.685,3517,9.063,7952,20.493,3559,9.172,2394,6.169,domestic
Arequipa,Arequipa,Jacobo Hunter,040127,040000,040100,98.601,141,143,1975,6.294,2164,6.896,6806,21.689,3322,10.586,1906,6.074,domestic
Arequipa,Arequipa,Alto Selva Alegre,040128,040000,040100,98.333,236,240,3836,7.276,4492,8.52,12018,22.795,4565,8.659,3044,5.774,domestic
Arequipa,Arequipa,Jose Luis Bustamante y Rivero,040129,040000,040100,99.55,221,222,3439,6.953,9487,19.18,12373,25.014,2973,6.01,1499,3.03,domestic
Arequipa,Caylloma,Chivay,040201,040000,040200,100,17,17,127,4.197,88,2.908,385,12.723,652,21.547,585,19.332,domestic
Arequipa,Caylloma,Achoma,040202,040000,040200,100,4,4,28,4.93,9,1.585,51,8.979,165,29.049,101,17.782,domestic
Arequipa,Caylloma,Cabanaconde,040203,040000,040200,100,8,8,71,6.66,28,2.627,69,6.473,163,15.291,178,16.698,domestic
Arequipa,Caylloma,Caylloma,040204,040000,040200,84.615,11,13,36,2.695,20,1.497,134,10.03,301,22.53,439,32.859,domestic
Arequipa,Caylloma,Callalli,040205,040000,040200,100,6,6,31,2.947,12,1.141,81,7.7,238,22.624,267,25.38,domestic
Arequipa,Caylloma,Coporaque,040206,040000,040200,80,4,5,27,4.704,8,1.394,42,7.317,154,26.829,148,25.784,domestic
Arequipa,Caylloma,Huambo,040207,040000,040200,66.667,2,3,11,4.603,9,3.766,33,13.808,48,20.084,45,18.828,domestic
Arequipa,Caylloma,Huanca,040208,040000,040200,100,6,6,21,2.527,23,2.768,68,8.183,116,13.959,238,28.64,domestic
Arequipa,Caylloma,Ichupampa,040209,040000,040200,100,3,3,11,2.386,8,1.735,43,9.328,121,26.247,116,25.163,domestic
Arequipa,Caylloma,Lari,040210,040000,040200,100,4,4,31,5.838,16,3.013,46,8.663,113,21.281,130,24.482,domestic
Arequipa,Caylloma,Lluta,040211,040000,040200,100,6,6,26,3.226,35,4.342,116,14.392,108,13.4,215,26.675,domestic
Arequipa,Caylloma,Maca,040212,040000,040200,100,3,3,34,7.098,6,1.253,54,11.273,97,20.251,95,19.833,domestic
Arequipa,Caylloma,Madrigal,040213,040000,040200,100,3,3,20,4.773,4,0.955,53,12.649,74,17.661,80,19.093,domestic
Arequipa,Caylloma,San Antonio de Chuca,040214,040000,040200,100,4,4,30,5.059,6,1.012,26,4.384,108,18.212,216,36.425,domestic
Arequipa,Caylloma,Sibayo,040215,040000,040200,100,3,3,10,2.151,14,3.011,38,8.172,96,20.645,88,18.925,domestic
Arequipa,Caylloma,Tapay,040216,040000,040200,100,4,4,25,7.143,16,4.571,22,6.286,52,14.857,97,27.714,domestic
Arequipa,Caylloma,Tisco,040217,040000,040200,100,6,6,22,3.288,14,2.093,34,5.082,168,25.112,205,30.643,domestic
Arequipa,Caylloma,Tuti,040218,040000,040200,100,3,3,7,1.483,10,2.119,60,12.712,132,27.966,78,16.525,domestic
Arequipa,Caylloma,Yanque,040219,040000,040200,100,8,8,53,4.006,24,1.814,141,10.658,329,24.868,292,22.071,domestic
Arequipa,Caylloma,Majes,040220,040000,040200,96.842,184,190,1792,4.722,1234,3.252,4184,11.026,7056,18.594,9176,24.18,domestic
Arequipa,Camana,Camana,040301,040000,040300,100,45,45,1365,16.148,1451,17.166,1076,12.729,713,8.435,518,6.128,domestic
Arequipa,Camana,Jose Maria Quimper,040302,040000,040300,100,14,14,458,16.618,228,8.273,275,9.978,287,10.414,326,11.829,domestic
Arequipa,Camana,Mariano Nicolas Valcarcel,040303,040000,040300,100,16,16,163,5.609,40,1.376,96,3.304,362,12.457,1623,55.85,domestic
Arequipa,Camana,Mariscal Caceres,040304,040000,040300,90.476,19,21,425,11.891,185,5.176,287,8.03,455,12.731,744,20.817,domestic
